Data,Reservatorio,Ni­vel,Precipitacao,Vazao,Cota Real,Cota area Volume,Vazao Defluente
2022-05-24 06:30:00,UHE ARAÇUAI,0.66,0,21.17,,,
2022-05-28 16:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-24 06:30:00,UHE JEQUITINHONHA,1.44,0,94.06,,,
2022-05-24 06:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-28 15:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-28 16:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-28 17:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-28 18:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-28 18:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-28 19:00:00,UHE CORONEL MURTA,1.41,0,93.33,,,
2022-05-28 19:30:00,UHE CORONEL MURTA,1.41,0,93.33,,,
2022-05-28 20:00:00,UHE CORONEL MURTA,1.41,0,93.33,,,
2022-05-28 20:30:00,UHE CORONEL MURTA,1.41,0,93.33,,,
2022-05-28 21:00:00,UHE CORONEL MURTA,1.41,0,93.33,,,
2022-05-28 21:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-28 22:00:00,UHE CORONEL MURTA,1.41,0,93.33,,,
2022-05-28 22:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-28 23:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-28 23:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 00:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 00:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 01:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 01:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 02:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 02:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 03:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 03:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 04:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 04:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 05:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 06:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-24 06:30:00,UHE ITAPEBI BARRAMENTO,109.7,0,,109.7,1627.66,
2022-05-24 06:30:00,UHE SALTO DA DIVISA,4.06,0,121.03,,,
2022-05-29 07:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 08:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 08:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 09:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 09:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 10:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-29 10:30:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-29 11:00:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-29 12:00:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-29 12:30:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-05-29 13:00:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-05-29 13:30:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-05-28 14:30:00,UHE ARAÇUAI,0.69,1.6,23,,,
2022-05-28 15:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-28 15:30:00,UHE ARAÇUAI,0.69,0.2,23,,,
2022-05-28 16:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-28 16:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-28 17:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-28 17:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-28 18:00:00,UHE ARAÇUAI,0.68,0,22.38,,,
2022-05-28 18:30:00,UHE ARAÇUAI,0.68,0,22.38,,,
2022-05-28 19:00:00,UHE ARAÇUAI,0.68,0,22.38,,,
2022-05-28 19:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-28 20:00:00,UHE ARAÇUAI,0.68,0,22.38,,,
2022-05-28 20:30:00,UHE ARAÇUAI,0.68,0,22.38,,,
2022-05-28 21:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-28 21:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-28 22:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-28 22:30:00,UHE ARAÇUAI,0.68,0,22.38,,,
2022-05-28 23:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-28 23:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 00:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 01:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 01:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 02:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 02:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 03:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 03:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 04:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 04:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 05:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 05:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 06:00:00,UHE ARAÇUAI,0.68,0,22.38,,,
2022-05-29 06:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 07:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 07:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 08:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 08:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-05-29 09:00:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-05-29 09:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-05-29 10:00:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-05-29 10:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-05-29 11:00:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-05-29 11:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-05-29 12:00:00,UHE ARAÇUAI,0.7,0.2,23.63,,,
2022-05-29 12:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-05-29 13:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-05-28 14:30:00,UHE ITAPEBI BARRAMENTO,109.58,0.6,,109.58,1620.89,
2022-05-28 15:00:00,UHE ITAPEBI BARRAMENTO,109.58,0,,109.58,1620.89,
2022-05-28 15:30:00,UHE ITAPEBI BARRAMENTO,109.57,0,,109.57,1620.32,
2022-05-28 16:00:00,UHE ITAPEBI BARRAMENTO,109.58,0,,109.58,1620.89,
2022-05-28 16:30:00,UHE ITAPEBI BARRAMENTO,109.57,1.4,,109.57,1620.32,
2022-05-28 17:30:00,UHE ITAPEBI BARRAMENTO,109.57,0,,109.57,1620.32,
2022-05-28 18:00:00,UHE ITAPEBI BARRAMENTO,109.56,0,,109.56,1619.76,
2022-05-28 18:30:00,UHE ITAPEBI BARRAMENTO,109.56,0,,109.56,1619.76,
2022-05-28 19:00:00,UHE ITAPEBI BARRAMENTO,109.55,0,,109.55,1619.2,
2022-05-28 20:00:00,UHE ITAPEBI BARRAMENTO,109.54,0,,109.54,1618.64,
2022-05-28 20:30:00,UHE ITAPEBI BARRAMENTO,109.54,0,,109.54,1618.64,
2022-05-28 21:00:00,UHE ITAPEBI BARRAMENTO,109.53,0,,109.53,1618.07,
2022-05-28 21:30:00,UHE ITAPEBI BARRAMENTO,109.53,0,,109.53,1618.07,
2022-05-28 22:30:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-28 23:00:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,
2022-05-28 23:30:00,UHE ITAPEBI BARRAMENTO,109.5,0,,109.5,1616.39,
2022-05-29 00:00:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,
2022-05-29 00:30:00,UHE ITAPEBI BARRAMENTO,109.49,0,,109.49,1615.82,
2022-05-29 02:00:00,UHE ITAPEBI BARRAMENTO,109.5,0,,109.5,1616.39,
2022-05-29 02:30:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-29 03:00:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,
2022-05-29 04:00:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,
2022-05-29 04:30:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-29 05:00:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,
2022-05-29 05:30:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-29 06:30:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-29 07:00:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-29 07:30:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-29 08:00:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-29 08:30:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-29 09:30:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-29 10:00:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-29 10:30:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-05-29 11:00:00,UHE ITAPEBI BARRAMENTO,109.53,0,,109.53,1618.07,
2022-05-29 12:00:00,UHE ITAPEBI BARRAMENTO,109.53,0,,109.53,1618.07,
2022-05-29 12:30:00,UHE ITAPEBI BARRAMENTO,109.53,0,,109.53,1618.07,
2022-05-29 13:00:00,UHE ITAPEBI BARRAMENTO,109.53,0,,109.53,1618.07,
2022-05-29 13:30:00,UHE ITAPEBI BARRAMENTO,109.53,0,,109.53,1618.07,
2022-05-28 14:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-05-28 15:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-05-28 15:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-05-28 16:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-05-28 16:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-05-28 17:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-05-28 17:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-05-28 18:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 18:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 19:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 19:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 20:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 20:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 21:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 21:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 22:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 22:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 23:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 23:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 00:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 00:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 01:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 01:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 02:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 03:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 03:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 04:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 04:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 05:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 05:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 06:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 06:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 07:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 07:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 08:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 08:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 09:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 09:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 10:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 10:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 11:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 11:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 12:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 12:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 13:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 13:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-29 14:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-05-28 14:30:00,UHE JEQUITINHONHA,1.3,0,77,,,
2022-05-28 15:30:00,UHE JEQUITINHONHA,1.3,0,77,,,
2022-05-28 16:00:00,UHE JEQUITINHONHA,1.31,0,78.16,,,
2022-05-28 16:30:00,UHE JEQUITINHONHA,1.32,0,79.34,,,
2022-05-28 17:00:00,UHE JEQUITINHONHA,1.33,0,80.52,,,
2022-05-28 17:30:00,UHE JEQUITINHONHA,1.34,0,81.71,,,
2022-05-28 18:00:00,UHE JEQUITINHONHA,1.35,0,82.91,,,
2022-05-29 01:30:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,
2022-05-28 19:30:00,UHE JEQUITINHONHA,1.38,0,86.55,,,
2022-05-28 20:00:00,UHE JEQUITINHONHA,1.39,0,87.78,,,
2022-05-28 20:30:00,UHE JEQUITINHONHA,1.39,0,87.78,,,
2022-05-28 21:00:00,UHE JEQUITINHONHA,1.4,0,89.02,,,
2022-05-28 21:30:00,UHE JEQUITINHONHA,1.4,0,89.02,,,
2022-05-28 22:00:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-28 22:30:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-28 23:00:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-28 23:30:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 00:00:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 00:30:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 01:00:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 01:30:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 02:00:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 02:30:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 03:00:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 04:00:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 04:30:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 05:00:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 05:30:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 06:00:00,UHE JEQUITINHONHA,1.42,0,91.52,,,
2022-05-29 06:30:00,UHE JEQUITINHONHA,1.42,0,91.52,,,
2022-05-29 07:00:00,UHE JEQUITINHONHA,1.42,0,91.52,,,
2022-05-29 07:30:00,UHE JEQUITINHONHA,1.42,0,91.52,,,
2022-05-29 08:00:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 08:30:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-05-29 09:00:00,UHE JEQUITINHONHA,1.4,0,89.02,,,
2022-05-29 09:30:00,UHE JEQUITINHONHA,1.37,0,85.33,,,
2022-05-29 10:00:00,UHE JEQUITINHONHA,1.35,0,82.91,,,
2022-05-29 10:30:00,UHE JEQUITINHONHA,1.32,0,79.34,,,
2022-05-29 11:00:00,UHE JEQUITINHONHA,1.28,0,74.69,,,
2022-05-29 11:30:00,UHE JEQUITINHONHA,1.25,0,71.3,,,
2022-05-29 12:00:00,UHE JEQUITINHONHA,1.23,0,69.07,,,
2022-05-29 12:30:00,UHE JEQUITINHONHA,1.22,0,67.97,,,
2022-05-29 13:00:00,UHE JEQUITINHONHA,1.24,0,70.18,,,
2022-05-29 13:30:00,UHE JEQUITINHONHA,1.24,0,70.18,,,
2022-05-29 14:00:00,UHE JEQUITINHONHA,1.23,0,69.07,,,
2022-05-28 14:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-28 15:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-28 15:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-28 16:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-28 17:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 17:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 18:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 18:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 19:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 19:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 20:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 20:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 21:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 21:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 22:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 22:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 23:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-28 23:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 00:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 00:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 01:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 01:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 02:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-29 02:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-29 03:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 03:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 04:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 05:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 05:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 06:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-29 06:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-05-29 07:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 07:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 08:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 08:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 09:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 09:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 10:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 10:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-28 19:00:00,UHE JEQUITINHONHA,1.37,0.2,85.33,,,
2022-05-29 12:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 12:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 13:00:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-29 13:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-21 06:30:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-21 07:00:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-21 07:30:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-21 08:00:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-21 08:30:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-05-21 09:00:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-05-21 09:30:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-05-21 10:00:00,UHE CORONEL MURTA,1.45,0,98.03,,,
2022-05-21 10:30:00,UHE CORONEL MURTA,1.45,0,98.03,,,
2022-05-21 11:00:00,UHE CORONEL MURTA,1.45,0,98.03,,,
2022-05-21 11:30:00,UHE CORONEL MURTA,1.46,0,99.22,,,
2022-05-21 12:00:00,UHE CORONEL MURTA,1.46,0,99.22,,,
2022-05-21 13:00:00,UHE CORONEL MURTA,1.46,0,99.22,,,
2022-05-21 13:30:00,UHE CORONEL MURTA,1.46,0,99.22,,,
2022-05-21 14:00:00,UHE CORONEL MURTA,1.47,0,100.42,,,
2022-05-21 14:30:00,UHE CORONEL MURTA,1.47,0,100.42,,,
2022-05-21 15:00:00,UHE CORONEL MURTA,1.47,0,100.42,,,
2022-05-21 15:30:00,UHE CORONEL MURTA,1.48,0,101.63,,,
2022-05-21 16:00:00,UHE CORONEL MURTA,1.48,0,101.63,,,
2022-05-21 16:30:00,UHE CORONEL MURTA,1.49,0,102.84,,,
2022-05-21 17:00:00,UHE CORONEL MURTA,1.51,0,105.28,,,
2022-05-21 17:30:00,UHE CORONEL MURTA,1.52,0,106.52,,,
2022-05-21 18:00:00,UHE CORONEL MURTA,1.53,0,107.76,,,
2022-05-21 18:30:00,UHE CORONEL MURTA,1.53,0,107.76,,,
2022-05-21 19:00:00,UHE CORONEL MURTA,1.52,0,106.52,,,
2022-05-21 19:30:00,UHE CORONEL MURTA,1.52,0,106.52,,,
2022-05-21 20:00:00,UHE CORONEL MURTA,1.51,0,105.28,,,
2022-05-21 20:30:00,UHE CORONEL MURTA,1.51,0,105.28,,,
2022-05-21 21:00:00,UHE CORONEL MURTA,1.51,0,105.28,,,
2022-05-21 21:30:00,UHE CORONEL MURTA,1.51,0,105.28,,,
2022-05-21 22:00:00,UHE CORONEL MURTA,1.51,0,105.28,,,
2022-05-21 22:30:00,UHE CORONEL MURTA,1.5,0,104.06,,,
2022-05-21 23:00:00,UHE CORONEL MURTA,1.5,0,104.06,,,
2022-05-21 23:30:00,UHE CORONEL MURTA,1.5,0,104.06,,,
2022-05-22 00:00:00,UHE CORONEL MURTA,1.49,0,102.84,,,
2022-05-22 00:30:00,UHE CORONEL MURTA,1.49,0,102.84,,,
2022-05-22 01:30:00,UHE CORONEL MURTA,1.49,0,102.84,,,
2022-05-22 02:00:00,UHE CORONEL MURTA,1.49,0,102.84,,,
2022-05-22 02:30:00,UHE CORONEL MURTA,1.49,0,102.84,,,
2022-05-22 03:00:00,UHE CORONEL MURTA,1.49,0,102.84,,,
2022-05-22 03:30:00,UHE CORONEL MURTA,1.48,0,101.63,,,
2022-05-22 04:00:00,UHE CORONEL MURTA,1.48,0,101.63,,,
2022-05-22 04:30:00,UHE CORONEL MURTA,1.47,0,100.42,,,
2022-05-22 05:00:00,UHE CORONEL MURTA,1.47,0,100.42,,,
2022-05-22 05:30:00,UHE CORONEL MURTA,1.46,0,99.22,,,
2022-05-22 06:00:00,UHE CORONEL MURTA,1.46,0,99.22,,,
2022-05-22 06:30:00,UHE CORONEL MURTA,1.45,0,98.03,,,
2022-05-22 07:00:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-05-22 07:30:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-05-22 08:00:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-22 08:30:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-22 09:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-22 09:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-22 10:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-22 10:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-22 11:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-22 11:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-22 12:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-22 12:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-22 13:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-05-22 14:00:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-22 14:30:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-22 15:00:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-05-22 15:30:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-05-22 16:00:00,UHE CORONEL MURTA,1.45,0,98.03,,,
2022-05-22 16:30:00,UHE CORONEL MURTA,1.46,0,99.22,,,
2022-05-22 17:00:00,UHE CORONEL MURTA,1.48,0,101.63,,,
2022-05-22 17:30:00,UHE CORONEL MURTA,1.49,0,102.84,,,
2022-05-22 18:00:00,UHE CORONEL MURTA,1.51,0,105.28,,,
2022-05-22 18:30:00,UHE CORONEL MURTA,1.52,0,106.52,,,
2022-05-22 19:00:00,UHE CORONEL MURTA,1.52,0,106.52,,,
2022-05-22 19:30:00,UHE CORONEL MURTA,1.53,0,107.76,,,
2022-05-29 11:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-05-22 20:30:00,UHE CORONEL MURTA,1.53,0,107.76,,,
2022-05-22 21:00:00,UHE CORONEL MURTA,1.52,0,106.52,,,
2022-05-22 21:30:00,UHE CORONEL MURTA,1.52,0,106.52,,,
2022-05-22 22:00:00,UHE CORONEL MURTA,1.51,0,105.28,,,
2022-05-22 22:30:00,UHE CORONEL MURTA,1.5,0,104.06,,,
2022-05-22 23:00:00,UHE CORONEL MURTA,1.5,0,104.06,,,
2022-05-22 23:30:00,UHE CORONEL MURTA,1.49,0,102.84,,,
2022-05-23 00:00:00,UHE CORONEL MURTA,1.49,0,102.84,,,
2022-05-23 00:30:00,UHE CORONEL MURTA,1.48,0,101.63,,,
2022-05-23 01:00:00,UHE CORONEL MURTA,1.48,0,101.63,,,
2022-05-23 01:30:00,UHE CORONEL MURTA,1.48,0,101.63,,,
2022-05-23 02:00:00,UHE CORONEL MURTA,1.47,0,100.42,,,
2022-05-23 02:30:00,UHE CORONEL MURTA,1.47,0,100.42,,,
